,x,y,gamma1,gamma2
0,0.0,0.0,2.144780034565665,1.0
1,0.001001001001001001,0.027404917995512385,2.1367452450673037,1.0000016330463601
2,0.002002002002002002,0.05348188364883364,2.1287886662752937,1.0000065177330688
3,0.003003003003003003,0.07831762131193891,2.1209093579729386,1.0000146321617163
4,0.004004004004004004,0.1019919473905539,2.1131063847822262,1.0000259541694074
5,0.005005005005005005,0.12457840688867568,2.1053788172437486,1.0000404613624354
6,0.006006006006006006,0.14614484441981745,2.0977257327411167,1.0000581311475207
7,0.007007007007007007,0.16675391703008957,2.0901462162885878,1.0000789407607926
8,0.008008008008008008,0.18646355530103537,2.0826393611985745,1.0001028672946575
9,0.009009009009009009,0.2053273784324353,2.075204269643655,1.0001298877227154
10,0.01001001001001001,0.22339506833283185,2.067840053125977,1.0001599789228488
11,0.011011011011011011,0.24071270715659476,2.0605458328654565,1.0001931176986172
12,0.012012012012012012,0.2573230822097434,2.053320740116794,1.000229280799078
13,0.013013013013013013,0.2732659616938957,2.046163916424115,1.000268444937142
14,0.014014014014014014,0.2885783443599193,2.039074513821069,1.0003105868065696
15,0.015015015015015015,0.3032946857935414,2.0320516949831897,1.000355683097699
16,0.016016016016016016,0.3174471037479916,2.02509463333855,1.0004037105120043
17,0.017017017017017015,0.33106556466842363,2.0182025131420636,1.0004546457755554
18,0.018018018018018018,0.3441780771248456,2.0113745264572405,1.0005084656521366
19,0.01901901901901902,0.35681072888806925,2.00460988826285,1.0005651469514505
20,0.02002002002002002,0.3689880348033761,1.997907809602652,1.0006246665454854
21,0.02102102102102102,0.38073295621177716,1.9912675125161865,1.0006870013756402
22,0.022022022022022022,0.3920668960340746,1.9846882438577778,1.000752128457599
23,0.023023023023023025,0.40301001479932214,1.9781692501857013,1.0008200248962724
24,0.024024024024024024,0.4135812149424883,1.9717097914212394,1.0008906678899205
25,0.025025025025025023,0.42379825304390695,1.9653091380562042,1.0009640347379267
26,0.026026026026026026,0.4336778221864787,1.9589665710553597,1.0010401028472968
27,0.02702702702702703,0.4432356275364297,1.95268138175063,1.0011188497386299
28,0.028028028028028028,0.45248645577045893,1.9464528717283838,1.0012002530515907
29,0.029029029029029027,0.46144423890926145,1.9402803527109695,1.0012842905499222
30,0.03003003003003003,0.470122113061463,1.934163146433468,1.0013709401260322
31,0.031031031031031032,0.47853247253225834,1.928100584516586,1.0014601798051712
32,0.03203203203203203,0.48668701970634753,1.9220920083364896,1.0015519877492451
33,0.03303303303303303,0.4945968110750481,1.9161367688921573,1.001646342260274
34,0.03403403403403403,0.5022722997418376,1.910234226670996,1.0017432217835276
35,0.035035035035035036,0.5097233747086443,1.904383751513124,1.0018426049103597
36,0.036036036036036036,0.5169593972166484,1.8985847224748358,1.001944470380754
37,0.037037037037037035,0.5239892343896496,1.89283652769166,1.002048797085614
38,0.03803803803803804,0.5308212904051017,1.88713856424132,1.0021555640687996
39,0.03903903903903904,0.537463535397103,1.8814902380069214,1.0022647505289357
40,0.04004004004004004,0.5439235322769763,1.8758909635406478,1.0023763358210098
41,0.04104104104104104,0.5502084616404365,1.8703401639281465,1.0024902994577642
42,0.04204204204204204,0.5563251449149971,1.86483727065387,1.0026066211109046
43,0.043043043043043044,0.5622800658877596,1.859381723467471,1.0027252806121314
44,0.044044044044044044,0.5680793907413199,1.8539729702514407,1.002846257954011
45,0.04504504504504504,0.5737289867143768,1.8486104668901093,1.0029695332906932
46,0.04604604604604605,0.5792344394936362,1.8432936771401105,1.0030950869384865
47,0.04704704704704705,0.5846010694342232,1.838022072502371,1.0032228993763024
48,0.04804804804804805,0.5898339466978773,1.8327951320957545,1.0033529512459745
49,0.04904904904904905,0.5949379053903827,1.827612342532371,1.003485223352463
50,0.050050050050050046,0.5999175567730315,1.8224731977946114,1.0036196966639512
51,0.05105105105105105,0.6047773016167364,1.8173771991139724,1.0037563523118445
52,0.05205205205205205,0.6095213417615974,1.8123238548516654,1.00389517159067
53,0.05305305305305305,0.6141536909398788,1.8073126803810486,1.0040361359578958
54,0.05405405405405406,0.61867818491544,1.8023431979718985,1.0041792270336638
55,0.055055055055055056,0.623098490988428,1.7974149366765289,1.00432442660045
56,0.056056056056056056,0.6274181169103968,1.7925274322177567,1.0044717166026558
57,0.057057057057057055,0.6316404192511389,1.7876802268787095,1.0046210791461276
58,0.058058058058058054,0.635768611255513,1.7828728693944835,1.0047724964976237
59,0.05905905905905906,0.6398057702255091,1.7781049148456294,1.0049259510842194
60,0.06006006006006006,0.6437548444600226,1.773375924553476,1.0050814254926619
61,0.06106106106106106,0.6476186597824626,1.7686854659772262,1.0052389024686772
62,0.062062062062062065,0.6513999256839513,1.7640331126128943,1.0053983649162292
63,0.06306306306306306,0.6551012411077808,1.7594184438939742,1.0055597958967404
64,0.06406406406406406,0.6587250998989017,1.7548410450938772,1.0057231786282734
65,0.06506506506506507,0.662273895940581,1.7503005072301099,1.0058884964846757
66,0.06606606606606606,0.6657499279984224,1.7457964269701451,1.0060557329946935
67,0.06706706706706707,0.6691554042909016,1.7413284065389893,1.0062248718410536
68,0.06806806806806806,0.6724924468038271,1.7368960536284026,1.0063958968595195
69,0.06906906906906907,0.6757630953650972,1.7324989813077691,1.006568792037922
70,0.07007007007007007,0.6789693114948304,1.7281368079365536,1.0067435415151662
71,0.07107107107107107,0.6821129820450819,1.7238091570783736,1.0069201295802164
72,0.07207207207207207,0.6851959226420499,1.7195156574166044,1.0070985406710635
73,0.07307307307307308,0.6882198809431285,1.7152559426715295,1.0072787593736763
74,0.07407407407407407,0.6911865397200142,1.7110296515189976,1.0074607704209326
75,0.07507507507507508,0.694097519778546,1.7068364275105479,1.0076445586915412
76,0.07607607607607608,0.6969543827250559,1.702675918995006,1.007830109208949
77,0.07707707707707707,0.6997586335884082,1.698547779041486,1.0080174071402366
78,0.07807807807807808,0.7025117233063674,1.6944516653638302,1.0082064377950049
79,0.07907907907907907,0.7052150510842565,1.6903872402463642,1.0083971866242538
80,0.08008008008008008,0.707869966633326,1.6863541704710643,1.0085896392192524
81,0.08108108108108109,0.7104777722959574,1.6823521272460105,1.008783781310402
82,0.08208208208208208,0.7130397250640631,1.6783807861351596,1.0089795987660968
83,0.08308308308308308,0.7155570384969315,1.674439826989368,1.0091770775915783
84,0.08408408408408408,0.7180308845441813,1.6705289338786955,1.0093762039277856
85,0.08508508508508508,0.7204623952791478,1.6666477950259078,1.0095769640502041
86,0.08608608608608609,0.722852664547774,1.662796102741205,1.009779344367714
87,0.08708708708708708,0.72520274953769,1.6589735533581094,1.0099833314214355
88,0.08808808808808809,0.7275136722718628,1.6551798471705166,1.0101889118835738
89,0.0890890890890891,0.7297864210309887,1.651414688370882,1.0103960725562657
90,0.09009009009009009,0.7320219517085002,1.6476777849895234,1.0106048003704275
91,0.09109109109109109,0.7342211891018147,1.6439688488350026,1.010815082384603
92,0.0920920920920921,0.7363850281432982,1.6402875954355682,1.0110269057838137
93,0.09309309309309309,0.7385143350740444,1.636633743981682,1.0112402578784132
94,0.0940940940940941,0.7406099485636902,1.6330070172695146,1.0114551261029439
95,0.09509509509509509,0.7426726807789039,1.6294071416455076,1.011671498014995
96,0.0960960960960961,0.7447033184033957,1.6258338469518794,1.0118893612940696
97,0.0970970970970971,0.7467026236118237,1.6222868664731074,1.0121087037404508
98,0.0980980980980981,0.7486713350001194,1.6187659368833733,1.012329513274076
99,0.0990990990990991,0.7506101684743315,1.6152707981949228,1.012551777933413
100,0.10010010010010009,0.7525198181002076,1.6118011937073389,1.0127754858743463
101,0.1011011011011011,0.7544009569153893,1.6083568699577053,1.013000625369064
102,0.1021021021021021,0.7562542377062217,1.6049375766716585,1.0132271848049543
103,0.1031031031031031,0.7580802937508929,1.6015430667152815,1.0134551526835043
104,0.1041041041041041,0.7598797395304611,1.5981730960478473,1.0136845176192102
105,0.10510510510510511,0.7616531714095651,1.5948274236753837,1.0139152683384898
106,0.1061061061061061,0.763401168288155,1.5915058116050531,1.0141473936786043
107,0.10710710710710711,0.7651242922256638,1.588208024800321,1.0143808825865845
108,0.10810810810810811,0.7668230890390119,1.5849338311368832,1.0146157241181681
109,0.1091091091091091,0.7684980888756483,1.5816830013594028,1.0148519074367406
110,0.11011011011011011,0.7701498067628383,1.5784553090389404,1.0150894218122843
111,0.1111111111111111,0.771778743134361,1.5752505305311473,1.0153282566203388
112,0.11211211211211211,0.7733853843355882,1.5720684449351803,1.015568401340961
113,0.11311311311311312,0.7749702031080702,1.5689088340532913,1.0158098455577016
114,0.11411411411411411,0.7765336590545232,1.565771482351149,1.0160525789565857
115,0.11511511511511512,0.778076199085086,1.5626561769188012,1.0162965913250988
116,0.11611611611611611,0.7795982578458356,1.559562707432323,1.0165418725511848
117,0.11711711711711711,0.7811002581302063,1.5564908661161072,1.0167884126222513
118,0.11811811811811812,0.7825826112742371,1.5534404477058035,1.0170362016241803
119,0.11911911911911911,0.7840457175363096,1.550411249411868,1.0172852297403525
120,0.12012012012012012,0.7854899664620593,1.5474030708837438,1.0175354872506732
121,0.12112112112112113,0.7869157372351718,1.5444157141746362,1.0177869645306108
122,0.12212212212212212,0.7883233990146187,1.5414489837068754,1.0180396520502428
123,0.12312312312312312,0.7897133112590625,1.5385026862378794,1.0182935403733109
124,0.12412412412412413,0.7910858240388093,1.5355766308266516,1.0185486201562808
125,0.12512512512512514,0.7924412783360236,1.5326706288008745,1.0188048821474154
126,0.12612612612612611,0.7937800063336418,1.5297844937245197,1.019062317185853
127,0.12712712712712712,0.7951023316933975,1.5269180413660215,1.019320916200693
128,0.12812812812812813,0.7964085698236364,1.5240710896669523,1.0195806702100951
129,0.12912912912912913,0.7976990281370546,1.5212434587112404,1.0198415703203805
130,0.13013013013013014,0.7989740062991527,1.5184349706948717,1.020103607725145
131,0.13113113113113112,0.8002337964674194,1.5156454498961125,1.0203667737043804
132,0.13213213213213212,0.8014786835219145,1.512874722646205,1.0206310596236028
133,0.13313313313313313,0.8027089452874798,1.5101226173005429,1.02089645693299
134,0.13413413413413414,0.8039248527480255,1.5073889642103324,1.0211629571665262
135,0.13513513513513514,0.805126670252995,1.5046735956946942,1.0214305519411573
136,0.13613613613613612,0.8063146557166643,1.5019763460132376,1.0216992329559513
137,0.13713713713713713,0.8074890608102621,1.4992970513390678,1.0219689919912687
138,0.13813813813813813,0.8086501311473923,1.4966355497322423,1.0222398209079395
139,0.13913913913913914,0.8097981064629305,1.4939916811136391,1.0225117116464515
140,0.14014014014014015,0.8109332207857279,1.4913652872392547,1.022784656226142
141,0.14114114114114115,0.8120557026053219,1.4887562116749251,1.0230586467444012
142,0.14214214214214213,0.8131657750328615,1.4861642997714348,1.0233336753758815
143,0.14314314314314314,0.8142636559565976,1.483589398640037,1.0236097343717168
144,0.14414414414414414,0.8153495581920136,1.4810313571283524,1.023886816058745
145,0.14514514514514515,0.8164236896268992,1.4784900257966767,1.024164912838745
146,0.14614614614614616,0.817486253361505,1.4759652568946269,1.0244440171876747
147,0.14714714714714713,0.8185374478440209,1.4734569043381949,1.0247241216549228
148,0.14814814814814814,0.8195774670015188,1.4709648236871413,1.0250052188625625
149,0.14914914914914915,0.8206065003665178,1.4684888721227578,1.0252873015046164
150,0.15015015015015015,0.8216247331994676,1.4660289084259686,1.0255703623463301
151,0.15115115115115116,0.8226323466070771,1.463584792955793,1.0258543942234473
152,0.15215215215215216,0.8236295176568771,1.461156387628131,1.0261393900414986
153,0.15315315315315314,0.8246164194879574,1.4587435558948851,1.0264253427750945
154,0.15415415415415415,0.8255932214182414,1.4563461627234127,1.0267122454672266
155,0.15515515515515516,0.8265600890482169,1.4539640745762898,1.0270000912285755
156,0.15615615615615616,0.8275171843613169,1.4515971593914068,1.0272888732368257
157,0.15715715715715717,0.8284646658212351,1.4492452865623482,1.0275785847359884
158,0.15815815815815815,0.8294026884659849,1.4469083269190965,1.0278692190357301
159,0.15915915915915915,0.8303314039991294,1.4445861527090247,1.028160769510712
160,0.16016016016016016,0.8312509608780176,1.442278637578188,1.0284532295999282
161,0.16116116116116116,0.8321615043994032,1.439985656552894,1.0287465928060597
162,0.16216216216216217,0.833063176782259,1.4377070860215635,1.0290408526948303
163,0.16316316316316315,0.8339561172481326,1.4354428037168687,1.0293360028943694
164,0.16416416416416416,0.8348404620989703,1.4331926886981459,1.0296320370945835
